customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
id7214,Male,0,Yes,No,34.3115411177,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.8432956826,1857.3,No
id7215,Male,0,Yes,No,2.06,Yes,No,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,94.66,424.81,No
id7216,Male,0,Yes,No,31.682946834,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,53.6539180659,958.15,No
id7217,Male,1,No,No,30.6396887385,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,48.9557942426,6283.3,No
id7218,Female,0,No,No,4.37,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,82.17,56.61,No
id7219,Male,0,Yes,No,36.1026243069,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),76.8324129205,1184,No
id7220,Female,0,No,Yes,1.72,No,Yes,DSL,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,115.78,414.95,No
id7221,Male,0,No,Yes,40.9205011778,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),42.381852726700004,6991.9,No
id7222,Female,1,No,Yes,33.6495655875,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,66.3423061769,736.8,No
id7223,Male,0,No,No,31.6670034033,Yes,No,No,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Credit card (automatic),60.9583077724,457.1,No
id7224,Female,1,No,No,3.49,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.34,318.47,No
id7225,Male,1,Yes,No,20.5400760202,Yes,No,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),96.6425075823,180.3,No
id7226,Male,0,Yes,No,40.0521941239,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),72.7428096939,820.5,No
id7227,Female,0,No,No,4.59,Yes,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,119.69,478.03,No
id7228,Female,0,No,Yes,39.8048965439,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No,Two year,No,Electronic check,93.2419563501,6786.4,No
id7229,Male,0,No,No,4.89,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,113.64,48.39,Yes
id7230,Female,0,Yes,No,4.47,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,103.77,272.84,No
id7231,Female,0,No,Yes,2.32,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.67,267.22,No
id7232,Female,0,No,No,1.37,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.48,326.62,Yes
id7233,Female,0,Yes,No,30.6353905456,No,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,73.6523723607,8543.25,No
id7234,Male,1,Yes,No,16.0150471992,No,Yes,DSL,No,Yes,No internet service,No,Yes,No,One year,Yes,Electronic check,51.1570641288,934.1,No
id7235,Male,0,Yes,No,40.4504583496,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,92.9747834626,2799,No
id7236,Female,0,Yes,No,50.5690748175,Yes,No,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,No,Mailed check,81.3874720169,5611.7,No
id7237,Female,0,Yes,Yes,38.54408253,Yes,No phone service,DSL,No internet service,No,No,No,No internet service,No,Two year,No,Bank transfer (automatic),76.2400811023,438.05,No
id7238,Female,0,Yes,No,46.9184667348,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Electronic check,70.9426685742,1531.4,No
id7239,Female,0,No,No,0.61,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,82.11,396.16,Yes
id7240,Female,0,No,Yes,3.19,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,73.47,498.92,No
id7241,Female,0,No,No,22.1114448025,No,No phone service,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.8509423515,2497.2,No
id7242,Female,0,Yes,No,5.7750223272,Yes,Yes,No,No,No,Yes,No,No internet service,Yes,Two year,Yes,,56.080234782,2838.7,
id7243,Female,0,No,Yes,33.4687714133,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),65.3628576573,324.8,No
id7244,Female,0,No,No,2.75,Yes,Yes,DSL,Yes,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,72.4,63.11,No
id7245,Male,0,Yes,Yes,4.21,No,No,DSL,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.83,154.32,No
id7246,Female,0,No,No,1.23,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,97.64,301.89,Yes
id7247,Male,0,No,No,26.0002743069,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),84.6735871124,3795.45,No
id7248,Female,0,No,No,0.13,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,94.81,89.57,Yes
id7249,Female,0,No,No,1.66,Yes,No,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,No,Electronic check,81.13,245.84,No
id7250,Male,0,No,No,21.1943678091,Yes,No,No,No,No internet service,No,No,No,No,One year,No,Mailed check,86.4882420067,6595.9,No
id7251,Female,0,No,No,27.276532349100002,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.3762430423,1336.9,No
id7252,Female,0,Yes,No,26.7533320241,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),67.3865114779,301.9,No
id7253,Female,0,Yes,No,2.96,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,75.48,489.41,No
id7254,Male,0,Yes,No,1.17,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,119.15,188.64,No
id7255,Male,0,No,No,24.3459965809,Yes,No,DSL,Yes,No internet service,Yes,No,No internet service,Yes,Two year,No,Electronic check,74.9795172442,973.65,No
id7256,Male,0,Yes,No,33.7055796592,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),76.1221182595,2281.6,No
id7257,Female,0,No,No,16.2271856895,No,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),74.0102939557,1457.25,No
id7258,Male,0,No,No,5.7,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,81.54,70.13,No
id7259,Female,0,Yes,No,4.04,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,86.21,360.31,Yes
id7260,Female,0,No,No,40.4068079036,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.02823524,76.95,No
id7261,Male,0,No,No,15.456573009,Yes,No,No,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,39.3123306069,92.5,No
id7262,Male,0,Yes,No,37.2802037629,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),72.5744498281,780.1,No
id7263,Male,0,Yes,No,33.6782448047,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,One year,No,Bank transfer (automatic),54.5679122214,1775.8,No
id7264,Male,0,Yes,Yes,3.0,Yes,No,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Electronic check,85.93,396.7,No
id7265,Female,1,No,No,1.81,No,No,DSL,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,92.28,295.01,No
id7266,Female,0,Yes,No,3.27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,91.51,87.53,Yes
id7267,Male,0,Yes,Yes,5.16,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.72,493.6,Yes
id7268,Male,1,No,No,33.6741198462,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,61.0498983578,329.95,No
id7269,Female,0,No,Yes,0.5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,72.58,134.47,Yes
id7270,Female,1,No,Yes,18.0393783069,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No internet service,Yes,One year,No,Electronic check,89.3866642832,1259.35,No
id7271,Female,0,Yes,No,2.74,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,98.83,121.1,Yes
id7272,Male,0,No,Yes,2.22,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,85.56,489.26,Yes
id7273,Male,0,No,Yes,3.11,Yes,Yes,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.84,356.43,No
id7274,Female,0,No,No,0.61,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,102.14,154.56,Yes
id7275,Female,1,Yes,Yes,25.6984862152,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,44.5151974124,244.85,No
id7276,Female,0,No,No,57.0472545702,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),51.4352273489,6129.65,No
id7277,Male,0,Yes,No,2.64,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,78.74,324.47,No
id7278,Female,0,Yes,Yes,38.0302768129,Yes,No,No,No,No,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),57.7242447788,519.15,No
id7279,Female,0,Yes,No,5.59,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Electronic check,92.98,109.7,No
id7280,Female,0,No,Yes,31.8971872853,Yes,No,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,50.542989021,1781.35,No
id7281,Male,0,Yes,No,1.61,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,119.58,4.7,Yes
id7282,Male,0,Yes,No,0.06,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,75.57,179.31,No
id7283,Female,0,Yes,No,3.82,Yes,Yes,No,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,103.75,131.02,No
id7284,Female,0,Yes,Yes,5.6,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,114.95,107.1,No
id7285,Male,0,Yes,No,2.19,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,73.98,172.12,Yes
id7286,Female,0,Yes,Yes,4.31,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,105.84,494.76,No
id7287,Male,0,Yes,No,5.53,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.84,479.29,No
id7288,Female,0,Yes,No,4.83,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,101.32,430.67,No
id7289,Female,0,Yes,No,3.35,Yes,No,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,111.31,362.67,No
id7290,Female,0,No,Yes,0.26,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,97.75,382.07,No
id7291,Male,0,Yes,No,41.1576183248,No,Yes,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),60.2308327738,7279.35,No
id7292,Female,0,Yes,Yes,25.4786390542,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,No,One year,Yes,Credit card (automatic),67.063634977,215.8,No
id7293,Male,1,No,No,43.9607680052,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),40.4329717255,4543.95,No
id7294,Female,1,No,No,27.9847515041,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,80.7191730613,3187.65,No
id7295,Female,0,No,No,5.03,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,No,Electronic check,85.71,239.2,No
id7296,Male,0,No,No,0.78,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,72.49,143.43,No
id7297,Female,0,No,No,4.34,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,74.01,395.07,No
id7298,Male,0,No,No,0.25,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,98.16,53.75,Yes
id7299,Female,1,No,No,26.4192478367,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,86.8874909974,788.05,No
id7300,Female,0,Yes,No,14.556201382,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,83.3935872484,6880.85,No
id7301,Male,1,No,No,44.6037526695,Yes,No,DSL,No,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,46.0640117856,1686.85,No
id7302,Female,0,No,No,37.1273119551,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,Yes,One year,No,Electronic check,72.5228864679,19.7,No
id7303,Male,0,No,No,34.8609852636,No,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,72.3405286022,8337.45,No
id7304,Male,0,Yes,Yes,1.73,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Electronic check,113.5,431.65,Yes
id7305,Male,0,No,No,46.9109865312,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,88.1653746469,1270.25,No
id7306,Female,0,No,No,1.26,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,No,Electronic check,72.65,268.8,Yes
id7307,Male,1,Yes,No,7.8802607603,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),105.3018023425,2409.9,No
id7308,Male,0,Yes,No,4.21,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,79.48,217.32,Yes
id7309,Male,0,No,No,3.66,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.67,454.86,Yes
id7310,Female,0,No,No,40.7590500226,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,One year,Yes,Bank transfer (automatic),56.6923724633,936.85,No
id7311,Female,0,No,Yes,1.5813106768,No,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,64.9718557761,692.55,No
id7312,Male,0,Yes,No,3.64,No,No,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,114.9,304.06,No
id7313,Female,1,No,No,1.15,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,72.22,134.36,No
id7314,Male,0,Yes,No,4.37,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.59,424.84,Yes
id7315,Male,0,Yes,No,5.46,Yes,No phone service,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.18,225.58,No
id7316,Male,0,No,No,0.84,Yes,No,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,92.2,416.5,No
id7317,Male,0,No,No,35.653265061,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,82.1956839934,407.05,No
id7318,Male,1,No,Yes,19.9546386169,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,76.2746041659,2799,No
id7319,Female,1,Yes,No,3.34,Yes,No,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,94.39,309.93,Yes
id7320,Female,0,Yes,Yes,40.5140372756,Yes,No,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),62.583417988,3581.4,No
id7321,Male,0,Yes,Yes,44.5474327979,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),85.7838836331,2483.65,No
id7322,Female,0,Yes,No,44.2686108029,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,57.9275074632,69.9,No
id7323,Female,0,Yes,No,27.4937930986,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.2264306716,267,No
id7324,Male,0,No,No,42.0592892284,No,Yes,No,No,No,Yes,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),78.9348817902,6786.1,No
id7325,Female,1,Yes,Yes,30.3565565246,No,Yes,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Electronic check,62.3170337426,255.35,No
id7326,Male,0,No,No,1.09,No,Yes,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,84.27,92.09,Yes
id7327,Male,0,Yes,No,2.38,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,104.65,417.2,No
id7328,Female,1,No,No,3.29,Yes,No,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,82.0,498.97,No
id7329,Female,0,No,No,1.95,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,77.97,277.2,Yes
id7330,Male,0,No,No,28.9168450391,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.2224081902,546.95,No
id7331,Male,0,Yes,No,1.73,Yes,No,DSL,No internet service,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.8,409.77,No
id7332,Male,0,No,No,0.52,Yes,Yes,No,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,115.1,430.01,No
id7333,Female,0,No,No,3.93,Yes,Yes,Fiber optic,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,115.69,454.25,Yes
id7334,Female,0,Yes,No,0.49,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,72.58,269.63,No
id7335,Female,1,Yes,No,2.49,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.74,118.01,No
id7336,Female,0,Yes,No,1.36,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,95.74,112.28,No
id7337,Male,0,No,No,30.6290724062,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,,52.809276143,801.3,
id7338,Male,0,No,No,12.8395311938,No,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Mailed check,65.9627138618,678.8,No
id7339,Male,0,No,Yes,32.0297676036,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,80.9163342067,4920.8,No
id7340,Male,0,Yes,No,4.24,Yes,No,No,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,115.56,246.88,No
id7341,Male,0,No,No,3.04,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,73.93,327.56,No
id7342,Male,0,Yes,No,15.6527787512,No,Yes,DSL,Yes,Yes,No internet service,No,No,Yes,One year,Yes,,69.6483251661,1462.6,
id7343,Male,0,No,No,0.18,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,111.97,384.77,Yes
id7344,Female,0,No,Yes,25.8440975004,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.3399385941,1929.95,No
id7345,Female,0,Yes,Yes,5.25,Yes,Yes,No,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,91.49,298.78,No
id7346,Female,0,No,No,5.97,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.44,437.77,Yes
id7347,Male,0,Yes,No,0.38,Yes,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.99,28.28,No
id7348,Female,0,No,No,5.37,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,102.62,337.35,Yes
id7349,Male,0,No,No,2.49,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.49,127.06,Yes
id7350,Male,0,Yes,No,23.0040825177,Yes,No,No,No internet service,No,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),64.2566601289,3066.45,No
id7351,Female,0,No,No,27.3733200879,No,Yes,DSL,No internet service,No,No,No,No,Yes,One year,No,Mailed check,62.3063882362,2066,No
id7352,Female,0,No,No,29.4873975157,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,71.0754602215,151.3,Yes
id7353,Female,0,No,Yes,53.0861621048,Yes,No,No,No internet service,No internet service,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),90.6314284061,385.55,No
